,Zn,Cu,Li,Fe,Ni,NH4,SO4,NO3
3268.94399,0.06301,0.16849,0.02397,0.76939,0.64504,0.02534,0.66098,0.73197
3267.01541,0.06371,0.16729,0.02661,0.76789,0.64768,0.02561,0.66364,0.7299
3265.08683,0.06457,0.16617,0.02929,0.76632,0.65037,0.02575,0.66631,0.72775
3263.15825,0.06549,0.16496,0.03219,0.76465,0.65314,0.02583,0.66904,0.72544
3261.22967,0.06655,0.16367,0.03521,0.76292,0.65594,0.02586,0.67176,0.72298
3259.30109,0.06786,0.16229,0.03803,0.76132,0.65866,0.02578,0.67435,0.72036
3257.37251,0.06929,0.1608,0.04086,0.75979,0.66128,0.02565,0.67683,0.71766
3255.44393,0.07088,0.1591,0.04393,0.75817,0.664,0.02555,0.6794,0.71472
3253.51535,0.07239,0.15735,0.04719,0.75634,0.66694,0.02544,0.68218,0.71162
3251.58677,0.07358,0.15564,0.05034,0.75436,0.66997,0.02535,0.68506,0.70861
3249.65819,0.07469,0.15391,0.05341,0.75243,0.67296,0.02529,0.68793,0.70567
3247.72961,0.07618,0.15213,0.05657,0.75048,0.67589,0.02513,0.69068,0.70245
3245.80103,0.07829,0.15035,0.05999,0.74834,0.67895,0.02486,0.69349,0.69871
3243.87244,0.08058,0.14838,0.06368,0.74598,0.68217,0.02457,0.69646,0.6946
3241.94386,0.08235,0.14619,0.06751,0.74345,0.68549,0.02434,0.69957,0.69057
3240.01528,0.08403,0.14383,0.07146,0.74083,0.6888,0.02411,0.70266,0.68643
3238.0867,0.08618,0.14145,0.0756,0.73819,0.69209,0.02378,0.70567,0.682
3236.15812,0.08849,0.13911,0.07966,0.73558,0.69533,0.02345,0.70862,0.67748
3234.22954,0.09063,0.13679,0.08366,0.73281,0.6986,0.02321,0.71164,0.67295
3232.30096,0.09298,0.13422,0.08786,0.72979,0.70208,0.02293,0.71483,0.66793
3230.37238,0.09544,0.13153,0.09236,0.72646,0.70566,0.0227,0.71812,0.66256
3228.4438,0.09784,0.12884,0.09686,0.72299,0.70929,0.02244,0.72148,0.65711
3226.51522,0.1002,0.12612,0.1014,0.71944,0.71289,0.02217,0.7248,0.65159
3224.58664,0.10262,0.12324,0.10608,0.71574,0.71656,0.02186,0.72815,0.64584
3222.65806,0.10528,0.12029,0.11094,0.71192,0.72018,0.02159,0.73146,0.63981
3220.72948,0.10832,0.11727,0.11582,0.70802,0.72375,0.02125,0.73469,0.63343
3218.8009,0.11133,0.11409,0.12083,0.7039,0.7274,0.0209,0.738,0.62682
3216.87232,0.11394,0.11077,0.126,0.69951,0.73114,0.02064,0.74144,0.62017
3214.94374,0.11656,0.10723,0.1313,0.69495,0.73484,0.02045,0.74485,0.61325
3213.01516,0.11926,0.1035,0.13667,0.69025,0.73849,0.02027,0.74823,0.60605
3211.08658,0.12185,0.09976,0.14206,0.68536,0.74217,0.02012,0.75163,0.59875
3209.158,0.1246,0.09598,0.14755,0.68027,0.74585,0.01991,0.75499,0.59117
3207.22941,0.12762,0.09207,0.15309,0.67509,0.74941,0.01959,0.75819,0.58326
3205.30083,0.13055,0.08809,0.15881,0.66964,0.75292,0.01946,0.76139,0.57516
3203.37225,0.13349,0.08401,0.16457,0.66392,0.75641,0.01933,0.7646,0.56677
3201.44367,0.13644,0.07977,0.17041,0.65799,0.75982,0.01923,0.76773,0.55812
3199.51509,0.13942,0.07529,0.17649,0.65187,0.76314,0.01917,0.77079,0.54917
3197.58651,0.1426,0.07062,0.18272,0.64553,0.76635,0.0191,0.77373,0.53983
3195.65793,0.14577,0.06592,0.18887,0.63898,0.76953,0.01902,0.77662,0.53026
3193.72935,0.14886,0.06118,0.19498,0.63224,0.77268,0.01889,0.77945,0.52056
3191.80077,0.15201,0.05625,0.20115,0.62537,0.77564,0.01877,0.7821,0.5106
3189.87219,0.15501,0.05123,0.20739,0.61818,0.77851,0.0187,0.78467,0.50041
3187.94361,0.15789,0.04603,0.2137,0.61073,0.78131,0.01867,0.78717,0.48995
3186.01503,0.16078,0.04067,0.22024,0.60293,0.78401,0.01871,0.78961,0.47914
3184.08645,0.16388,0.03509,0.22683,0.59495,0.78647,0.01875,0.7918,0.46794
3182.15787,0.16697,0.02948,0.23344,0.58684,0.78875,0.0188,0.79384,0.4566
3180.22929,0.17012,0.02375,0.24009,0.57857,0.79085,0.01883,0.79566,0.44502
3178.30071,0.17325,0.01792,0.24686,0.56995,0.7928,0.019,0.79739,0.43311
3176.37213,0.1762,0.01198,0.25343,0.56115,0.79458,0.01923,0.79899,0.42106
3174.44355,0.17883,0.00609,0.25994,0.55205,0.79632,0.0195,0.80054,0.40896
3172.51497,0.18134,4e-05,0.26664,0.54251,0.79791,0.01977,0.80195,0.39651
3170.58638,0.18406,0.00628,0.27347,0.53278,0.79918,0.02005,0.80305,0.38363
3168.6578,0.18693,0.01274,0.28033,0.52299,0.80011,0.02034,0.80383,0.3705
3166.72922,0.18987,0.01929,0.28719,0.51297,0.8008,0.02066,0.80435,0.35708
3164.80064,0.19279,0.02587,0.29401,0.50269,0.80127,0.02102,0.80466,0.34342
3162.87206,0.19553,0.03254,0.30079,0.49214,0.80158,0.02141,0.80481,0.32956
3160.94348,0.19813,0.03928,0.30756,0.48125,0.80169,0.02188,0.80481,0.31548
3159.0149,0.20078,0.04612,0.31426,0.47016,0.80151,0.02235,0.80452,0.30112
3157.08632,0.20356,0.05302,0.32103,0.45892,0.80097,0.02288,0.8039,0.28652
3155.15774,0.20626,0.06011,0.32772,0.44759,0.80012,0.02336,0.80295,0.27177
3153.22916,0.20859,0.06739,0.33438,0.43597,0.7991,0.02389,0.80185,0.25688
3151.30058,0.21076,0.07468,0.34113,0.42382,0.79785,0.02453,0.80054,0.24163
3149.372,0.21291,0.08189,0.34797,0.41124,0.79629,0.02526,0.79898,0.2261
3147.44342,0.21472,0.08909,0.35474,0.39841,0.79449,0.02612,0.79722,0.21055
3145.51484,0.21642,0.09643,0.36138,0.38547,0.79233,0.02705,0.79515,0.19488
3143.58626,0.2183,0.10378,0.36784,0.37248,0.78982,0.02796,0.7927,0.179
3141.65768,0.22013,0.11109,0.37408,0.35943,0.78707,0.02887,0.79002,0.16312
3139.7291,0.22175,0.11853,0.38035,0.34612,0.78403,0.02981,0.78706,0.14705
3137.80052,0.22317,0.12607,0.38675,0.33236,0.78065,0.03091,0.78383,0.13068
3135.87194,0.22448,0.13356,0.39313,0.31832,0.77691,0.0321,0.78026,0.11415
3133.94335,0.22575,0.1409,0.39943,0.30401,0.77287,0.03334,0.77642,0.0975
3132.01477,0.22699,0.14819,0.40547,0.2896,0.76852,0.03457,0.77228,0.08078
3130.08619,0.22811,0.15555,0.41135,0.27526,0.76383,0.03589,0.76784,0.06413
3128.15761,0.22891,0.16291,0.41722,0.26073,0.75883,0.03727,0.76311,0.04751
3126.22903,0.22969,0.17028,0.42301,0.246,0.75344,0.03868,0.75802,0.03071
3124.30045,0.23042,0.17754,0.42857,0.23111,0.74779,0.04006,0.75266,0.01384
3122.37187,0.23078,0.18478,0.43395,0.21615,0.74192,0.04154,0.74713,0.00287
3120.44329,0.23069,0.19195,0.43913,0.20116,0.73584,0.04317,0.74144,0.01932
3118.51471,0.23052,0.19895,0.44421,0.18598,0.72947,0.04489,0.7355,0.0358
3116.58613,0.23052,0.2059,0.44928,0.17045,0.72259,0.04667,0.72908,0.05265
3114.65755,0.23058,0.21272,0.45433,0.15455,0.71523,0.04852,0.72221,0.06981
3112.72897,0.23053,0.21923,0.45923,0.13855,0.70767,0.05042,0.71517,0.08679
3110.80039,0.23014,0.22559,0.46381,0.12285,0.70001,0.05244,0.70807,0.10329
3108.87181,0.22943,0.23198,0.46813,0.10714,0.69212,0.05447,0.70076,0.11964
3106.94323,0.22854,0.23836,0.47229,0.09126,0.68389,0.05651,0.69311,0.13606
3105.01465,0.22749,0.24461,0.47637,0.07523,0.67538,0.05862,0.68522,0.15244
3103.08607,0.22662,0.25068,0.4804,0.05925,0.66647,0.06078,0.67696,0.16876
3101.15749,0.22574,0.25668,0.48426,0.0433,0.65722,0.0629,0.66836,0.18505
3099.22891,0.22437,0.26248,0.48781,0.02723,0.64791,0.06509,0.65971,0.20107
3097.30032,0.22266,0.268,0.49115,0.01105,0.63849,0.06734,0.65098,0.21683
3095.37174,0.221,0.27322,0.49442,0.0051,0.6288,0.0697,0.64205,0.23242
3093.44316,0.21937,0.27832,0.49748,0.02102,0.61887,0.0721,0.6329,0.24779
3091.51458,0.21758,0.28334,0.50021,0.03674,0.60879,0.07447,0.62361,0.2629
3089.586,0.21561,0.28819,0.50268,0.05238,0.59855,0.07686,0.61416,0.27776
3087.65742,0.2135,0.29281,0.50509,0.06803,0.58813,0.07931,0.60455,0.29241
3085.72884,0.2114,0.29719,0.50733,0.08358,0.57749,0.08181,0.59475,0.30687
3083.80026,0.20926,0.30132,0.50936,0.09908,0.56669,0.08431,0.58481,0.32114
3081.87168,0.20699,0.30528,0.51117,0.11453,0.55575,0.08678,0.57471,0.33522
3079.9431,0.20447,0.3091,0.51287,0.13009,0.54462,0.08934,0.56446,0.34917
3078.01452,0.20184,0.31276,0.51434,0.14548,0.53334,0.09195,0.55409,0.36284
3076.08594,0.19917,0.31615,0.5157,0.16074,0.52196,0.09457,0.54367,0.37622
3074.15736,0.19639,0.31931,0.51691,0.17581,0.51057,0.09717,0.5332,0.38925
3072.22878,0.19358,0.32228,0.51785,0.1906,0.49915,0.09975,0.52271,0.40196
3070.3002,0.19083,0.32504,0.5186,0.20505,0.48772,0.10235,0.51221,0.41432
3068.37162,0.18823,0.3276,0.51913,0.21921,0.4762,0.10486,0.5016,0.42642
3066.44304,0.18556,0.32991,0.51958,0.23348,0.46449,0.10737,0.4908,0.43844
3064.51446,0.18249,0.33203,0.51988,0.24784,0.45267,0.11003,0.47995,0.45021
3062.58588,0.17897,0.33396,0.52005,0.26199,0.44099,0.11279,0.46931,0.46141
3060.65729,0.1755,0.33563,0.52008,0.27576,0.42944,0.11551,0.45878,0.47218
3058.72871,0.17242,0.33703,0.51993,0.28923,0.4179,0.11807,0.44821,0.48278
3056.80013,0.16934,0.33833,0.51965,0.30255,0.40624,0.12056,0.43749,0.49323
3054.87155,0.16592,0.33962,0.51918,0.3157,0.39459,0.12306,0.42679,0.50334
3052.94297,0.16241,0.34068,0.51856,0.32852,0.38313,0.12558,0.4163,0.513
3051.01439,0.15909,0.34143,0.51782,0.34109,0.37174,0.12809,0.40588,0.52237
3049.08581,0.15585,0.34198,0.51692,0.35348,0.36028,0.13054,0.39538,0.53156
3047.15723,0.15237,0.34234,0.51595,0.36579,0.34885,0.13312,0.38496,0.54041
3045.22865,0.14871,0.34253,0.51486,0.37784,0.33765,0.13565,0.37475,0.54885
3043.30007,0.14509,0.34254,0.51368,0.38964,0.32655,0.13814,0.36461,0.55702
3041.37149,0.14166,0.34239,0.51243,0.40126,0.3154,0.14056,0.35441,0.56505
3039.44291,0.13846,0.34197,0.51107,0.41258,0.30434,0.14295,0.34429,0.57284
3037.51433,0.13528,0.3414,0.50963,0.42363,0.29338,0.1453,0.33427,0.58032
3035.58575,0.13206,0.34085,0.5081,0.43438,0.28253,0.14756,0.32434,0.58752
3033.65717,0.12887,0.34017,0.50646,0.44491,0.27175,0.1498,0.31446,0.5945
3031.72859,0.12556,0.33928,0.50461,0.45542,0.261,0.15202,0.30461,0.60129
3029.80001,0.12186,0.3382,0.50269,0.4658,0.25054,0.15429,0.29506,0.60764
3027.87143,0.11816,0.33706,0.5008,0.47583,0.24035,0.15651,0.28577,0.61362
3025.94285,0.11468,0.33579,0.49894,0.48558,0.23023,0.15868,0.27654,0.61942
3024.01426,0.11129,0.33442,0.49699,0.49515,0.22014,0.16077,0.26731,0.62508
3022.08568,0.10788,0.33289,0.49497,0.50457,0.21022,0.16282,0.25824,0.6305
3020.1571,0.10457,0.33133,0.4928,0.51371,0.20039,0.16478,0.24923,0.63575
3018.22852,0.10138,0.3297,0.49055,0.52251,0.19074,0.16671,0.24038,0.64076
3016.29994,0.09821,0.32783,0.48835,0.53111,0.18134,0.16868,0.23179,0.64545
3014.37136,0.09511,0.32586,0.4861,0.53955,0.172,0.17056,0.22323,0.65001
3012.44278,0.09197,0.32388,0.48375,0.54789,0.1627,0.17236,0.21469,0.65444
3010.5142,0.0887,0.32188,0.48136,0.5561,0.15348,0.17411,0.2062,0.65869
3008.58562,0.0854,0.31979,0.47899,0.56407,0.14456,0.17584,0.19801,0.66265
3006.65704,0.08221,0.31757,0.47661,0.57179,0.13583,0.17757,0.19001,0.66639
3004.72846,0.07915,0.31529,0.47414,0.57932,0.12719,0.17922,0.18206,0.67002
3002.79988,0.07609,0.31288,0.47163,0.58676,0.11869,0.18082,0.17425,0.67351
3000.8713,0.07305,0.31038,0.46913,0.59397,0.1104,0.18242,0.16665,0.67674
2998.94272,0.07008,0.30787,0.46667,0.60092,0.10227,0.18398,0.1592,0.67978
2997.01414,0.06727,0.30537,0.46423,0.60766,0.09423,0.18546,0.1518,0.68273
2995.08556,0.06454,0.30275,0.46178,0.61427,0.08636,0.18692,0.14455,0.68558
2993.15698,0.06174,0.30006,0.45916,0.62078,0.07857,0.18836,0.13739,0.68827
2991.2284,0.05886,0.29732,0.45647,0.6272,0.071,0.18971,0.13039,0.69081
2989.29982,0.05606,0.29457,0.45383,0.63347,0.06351,0.19095,0.12346,0.69325
2987.37123,0.05329,0.29184,0.45127,0.63951,0.05618,0.19217,0.11667,0.69552
2985.44265,0.05056,0.28912,0.44875,0.64533,0.04902,0.19343,0.11006,0.69762
2983.51407,0.04799,0.28635,0.44624,0.65097,0.04203,0.19464,0.10361,0.69962
2981.58549,0.04558,0.28347,0.44375,0.65645,0.03518,0.19583,0.0973,0.70152
2979.65691,0.04315,0.28054,0.44134,0.66188,0.02845,0.19695,0.09107,0.70332
2977.72833,0.04065,0.27764,0.43889,0.66717,0.02182,0.19803,0.08494,0.70499
2975.79975,0.03818,0.27479,0.43631,0.67234,0.01531,0.19901,0.07887,0.70661
2973.87117,0.03569,0.27187,0.43368,0.67744,0.00892,0.19995,0.07291,0.70813
2971.94259,0.03318,0.2689,0.43111,0.68241,0.00274,0.20087,0.06716,0.70949
2970.01401,0.03079,0.26593,0.42868,0.6872,0.00326,0.20178,0.06157,0.71074
2968.08543,0.02849,0.26298,0.42627,0.69186,0.00917,0.20262,0.05605,0.71196
2966.15685,0.02619,0.26011,0.42386,0.69638,0.01502,0.20345,0.05058,0.71309
2964.22827,0.02393,0.25726,0.42149,0.70076,0.0208,0.20428,0.0452,0.71413
2962.29969,0.0218,0.25436,0.4191,0.70502,0.02638,0.20504,0.03998,0.71512
2960.37111,0.01978,0.25137,0.41667,0.70925,0.03187,0.20573,0.03482,0.7161
2958.44253,0.01775,0.24842,0.41422,0.71337,0.03722,0.20632,0.02976,0.71701
2956.51395,0.01575,0.24552,0.41179,0.71734,0.04242,0.20688,0.02484,0.71784
2954.58537,0.01383,0.24253,0.40936,0.72127,0.04758,0.20742,0.01995,0.71863
2952.65679,0.01191,0.23955,0.40695,0.72512,0.05265,0.20795,0.01514,0.71937
2950.7282,0.00994,0.23659,0.4046,0.72888,0.05753,0.20845,0.01051,0.71998
2948.79962,0.008,0.23364,0.40232,0.7325,0.06228,0.20898,0.00602,0.72049
2946.87104,0.00613,0.23076,0.40005,0.73598,0.06695,0.20946,0.0016,0.72096
2944.94246,0.00424,0.22786,0.39781,0.73946,0.07156,0.20989,0.00279,0.72141
2943.01388,0.00249,0.22508,0.39551,0.74283,0.07613,0.21016,0.0072,0.72192
2941.0853,0.00081,0.22235,0.39332,0.74609,0.08059,0.21041,0.01151,0.7224
2939.15672,0.00082,0.21963,0.39117,0.74924,0.08495,0.21066,0.01571,0.72281
2937.22814,0.00249,0.21685,0.38912,0.75233,0.08914,0.21096,0.01973,0.72309
2935.29956,0.00415,0.21411,0.38706,0.75533,0.09321,0.21123,0.02364,0.72333
2933.37098,0.00582,0.21146,0.38498,0.75822,0.09722,0.21149,0.02749,0.72352
2931.4424,0.00744,0.20878,0.38289,0.76104,0.10115,0.21171,0.03128,0.72367
2929.51382,0.00902,0.20608,0.38081,0.76382,0.10502,0.2119,0.03503,0.72379
2927.58524,0.01055,0.20343,0.37868,0.76657,0.10887,0.21199,0.03879,0.72395
2925.65666,0.01206,0.20084,0.37657,0.76924,0.11263,0.21203,0.04248,0.72409
2923.72808,0.01354,0.19822,0.37454,0.77188,0.11622,0.21205,0.04601,0.72419
2921.7995,0.01501,0.19558,0.37251,0.77446,0.11975,0.21208,0.04948,0.72425
2919.87092,0.01656,0.19286,0.37044,0.77706,0.1232,0.21214,0.05285,0.72422
2917.94234,0.01807,0.19014,0.36843,0.77962,0.12658,0.2122,0.05615,0.72416
2916.01376,0.01945,0.18743,0.36642,0.78215,0.12987,0.21218,0.05942,0.72418
2914.08517,0.02064,0.18472,0.36437,0.78461,0.1331,0.21208,0.06265,0.72427
2912.15659,0.02172,0.18196,0.3624,0.78703,0.13621,0.21191,0.06579,0.72435
2910.22801,0.02276,0.17927,0.36047,0.78941,0.13932,0.21166,0.06896,0.72444
2908.29943,0.02382,0.17674,0.35851,0.79169,0.14239,0.21138,0.07211,0.72455
2906.37085,0.02491,0.17429,0.35659,0.79389,0.14537,0.21111,0.07517,0.7246
2904.44227,0.02597,0.17183,0.35474,0.796,0.14821,0.21089,0.07807,0.72458
2902.51369,0.02705,0.16935,0.35293,0.79812,0.15103,0.21064,0.08095,0.72454
2900.58511,0.02821,0.1669,0.35111,0.8002,0.1538,0.21041,0.08377,0.72443
2898.65653,0.0294,0.16449,0.34929,0.80221,0.15652,0.21021,0.08651,0.72426
2896.72795,0.0305,0.16213,0.34749,0.80415,0.15918,0.20998,0.08922,0.72411
2894.79937,0.03146,0.15982,0.3457,0.80605,0.16181,0.20965,0.09195,0.72405
2892.87079,0.03231,0.15751,0.34395,0.80794,0.16439,0.20924,0.09465,0.72404
2890.94221,0.03316,0.15524,0.34226,0.80978,0.1669,0.20885,0.09728,0.724
2889.01363,0.03406,0.15305,0.34065,0.81153,0.16934,0.20851,0.09981,0.72389
2887.08505,0.03496,0.15093,0.33904,0.81324,0.17173,0.20813,0.10232,0.72378
2885.15647,0.03581,0.14876,0.33742,0.81491,0.17408,0.20775,0.10478,0.72364
2883.22789,0.03666,0.14654,0.33582,0.81657,0.17637,0.20741,0.10717,0.72347
2881.29931,0.03753,0.1444,0.33421,0.81821,0.17862,0.20702,0.10955,0.7233
2879.37073,0.03847,0.1423,0.33264,0.81984,0.18078,0.2066,0.11183,0.72311
2877.44214,0.03938,0.14022,0.33109,0.82138,0.1829,0.20627,0.11405,0.72287
2875.51356,0.04027,0.13813,0.3296,0.82286,0.18499,0.20603,0.11619,0.72257
2873.58498,0.0411,0.13605,0.3281,0.82433,0.18708,0.20574,0.11835,0.7223
2871.6564,0.04176,0.134,0.32659,0.82582,0.18913,0.20524,0.12058,0.72219
2869.72782,0.04236,0.13205,0.32506,0.8273,0.19115,0.20462,0.12281,0.72215
2867.79924,0.04301,0.13017,0.3236,0.8287,0.1931,0.20408,0.12495,0.72205
2865.87066,0.04372,0.12841,0.32218,0.83002,0.19502,0.20359,0.12703,0.72191
2863.94208,0.04446,0.12667,0.32078,0.83132,0.19688,0.20309,0.12905,0.72176
2862.0135,0.04516,0.12485,0.31941,0.83261,0.1987,0.20264,0.13102,0.72155
2860.08492,0.04574,0.12307,0.31812,0.83384,0.20053,0.20216,0.133,0.72137
2858.15634,0.04629,0.12146,0.31686,0.83503,0.20235,0.20162,0.135,0.72128
2856.22776,0.04681,0.11995,0.31551,0.83617,0.2041,0.20102,0.13695,0.72123
2854.29918,0.04736,0.11836,0.31417,0.83731,0.20581,0.20043,0.13886,0.72113
2852.3706,0.04797,0.11667,0.31291,0.83846,0.20744,0.1999,0.14067,0.72092
2850.44202,0.04872,0.11488,0.31159,0.83965,0.20899,0.19943,0.14238,0.72061
2848.51344,0.04951,0.11304,0.31015,0.84088,0.21056,0.19894,0.14411,0.7203
2846.58486,0.04996,0.11128,0.30874,0.84207,0.21215,0.1983,0.14593,0.72021
2844.65628,0.05012,0.10955,0.30745,0.84321,0.21372,0.1976,0.14775,0.72025
2842.7277,0.05046,0.10777,0.30625,0.8443,0.21513,0.19703,0.14937,0.7201
2840.79911,0.05105,0.10599,0.30506,0.84534,0.21647,0.19662,0.15084,0.71975
2838.87053,0.05168,0.1043,0.30387,0.84638,0.21784,0.1962,0.15234,0.71942
2836.94195,0.05217,0.1028,0.3026,0.8474,0.21928,0.19556,0.15401,0.71929
2835.01337,0.0525,0.10134,0.30134,0.84842,0.22071,0.19483,0.1557,0.71927
2833.08479,0.05271,0.09986,0.30017,0.84942,0.22207,0.19407,0.15734,0.7193
2831.15621,0.05277,0.09846,0.29904,0.85035,0.22344,0.19332,0.15898,0.7194
2829.22763,0.05287,0.09716,0.29792,0.85128,0.22485,0.19255,0.16068,0.71953
2827.29905,0.05312,0.09583,0.29678,0.85218,0.22615,0.19186,0.16224,0.71953
2825.37047,0.05355,0.09442,0.29566,0.85306,0.22738,0.1913,0.16366,0.71935
2823.44189,0.05398,0.09301,0.29454,0.85393,0.22856,0.19074,0.16504,0.71916
2821.51331,0.05431,0.09162,0.29347,0.85481,0.22972,0.19011,0.16643,0.71904
2819.58473,0.05445,0.09028,0.29241,0.85565,0.23089,0.18938,0.16786,0.71903
2817.65615,0.05459,0.08898,0.29139,0.85647,0.23206,0.18866,0.1693,0.71903
2815.72757,0.05487,0.08772,0.29038,0.85728,0.2332,0.18802,0.17068,0.71896
2813.79899,0.05531,0.08645,0.28938,0.85808,0.2343,0.18748,0.17198,0.71877
2811.87041,0.05587,0.08521,0.28844,0.85883,0.23533,0.18699,0.17317,0.71846
2809.94183,0.0563,0.084,0.28752,0.85956,0.23633,0.18645,0.17436,0.71822
2808.01325,0.05638,0.08284,0.2865,0.86029,0.23746,0.18573,0.17575,0.71827
2806.08467,0.0563,0.0817,0.28541,0.86103,0.23865,0.18494,0.17723,0.71844
2804.15608,0.05641,0.08051,0.28439,0.86178,0.23968,0.18423,0.17854,0.71847
2802.2275,0.05676,0.07939,0.28345,0.86247,0.24061,0.18363,0.17968,0.71831
2800.29892,0.05737,0.07828,0.28266,0.86311,0.24147,0.18323,0.18066,0.71793
2798.37034,0.0579,0.07721,0.28195,0.86372,0.24231,0.18282,0.18163,0.71758
2796.44176,0.0581,0.07615,0.28114,0.86435,0.24323,0.18223,0.18276,0.71748
2794.51318,0.05822,0.07505,0.2802,0.86503,0.24417,0.18154,0.18396,0.71748
2792.5846,0.05851,0.07388,0.27927,0.86567,0.24504,0.18103,0.18502,0.71729
2790.65602,0.05886,0.07281,0.27847,0.86624,0.24586,0.1806,0.18599,0.71705
2788.72744,0.05893,0.07191,0.27767,0.86681,0.24673,0.17995,0.18711,0.71708
2786.79886,0.05862,0.07103,0.27678,0.86742,0.24766,0.17906,0.18839,0.71741
2784.87028,0.05835,0.07002,0.27593,0.86806,0.24853,0.17821,0.18959,0.71766
2782.9417,0.05829,0.06899,0.27514,0.86865,0.24935,0.1775,0.19067,0.7177
2781.01312,0.0584,0.06801,0.27441,0.86922,0.25014,0.17689,0.19168,0.71765
2779.08454,0.05865,0.06707,0.27369,0.86977,0.25095,0.17635,0.19268,0.71751
2777.15596,0.05912,0.06607,0.2729,0.87029,0.25168,0.17595,0.19355,0.71719
2775.22738,0.05957,0.06506,0.27209,0.87079,0.25237,0.17558,0.19437,0.71686
2773.2988,0.0596,0.0642,0.27128,0.87128,0.25313,0.17499,0.19535,0.71687
2771.37022,0.05934,0.0634,0.27051,0.87181,0.25397,0.17422,0.19648,0.71712
2769.44164,0.05916,0.06255,0.26973,0.87233,0.25475,0.1735,0.19754,0.71729
2767.51305,0.05918,0.06167,0.26902,0.87282,0.25547,0.17293,0.19848,0.7173
2765.58447,0.05927,0.06085,0.26848,0.87328,0.25607,0.17242,0.19928,0.71723
2763.65589,0.05937,0.06006,0.26795,0.87371,0.25668,0.17192,0.20008,0.71714
2761.72731,0.05957,0.05921,0.26729,0.87415,0.25733,0.17148,0.20089,0.71699
2759.79873,0.05982,0.05832,0.26651,0.87462,0.25799,0.17107,0.20171,0.71683
2757.87015,0.06004,0.05746,0.26578,0.87505,0.25861,0.17065,0.20248,0.71666
2755.94157,0.06021,0.05658,0.26514,0.87547,0.2592,0.17024,0.20321,0.71649
2754.01299,0.06037,0.05568,0.26453,0.8759,0.25976,0.16981,0.20392,0.7163
2752.08441,0.06078,0.05481,0.26394,0.87629,0.26028,0.16957,0.20453,0.71595
2750.15583,0.06139,0.05393,0.2634,0.87666,0.26077,0.16948,0.20503,0.71544
2748.22725,0.06172,0.05305,0.2628,0.877,0.26131,0.16928,0.20564,0.7151
2746.29867,0.06169,0.05226,0.26218,0.87737,0.26191,0.16887,0.20638,0.71505
2744.37009,0.06157,0.05148,0.26154,0.87773,0.26247,0.1684,0.20712,0.71507
2742.44151,0.06159,0.05063,0.26099,0.87808,0.263,0.1681,0.20776,0.71493
2740.51293,0.0619,0.04973,0.26047,0.87841,0.26352,0.16797,0.20832,0.71458
2738.58435,0.06238,0.04888,0.25993,0.87873,0.26403,0.16793,0.20883,0.71412
2736.65577,0.06267,0.04807,0.25938,0.87904,0.26456,0.1678,0.20939,0.7138
2734.72719,0.06279,0.04729,0.25884,0.87934,0.26508,0.1676,0.20998,0.7136
2732.79861,0.06303,0.04653,0.2583,0.87959,0.26556,0.16752,0.21049,0.71331
2730.87002,0.06349,0.04566,0.25781,0.87985,0.26599,0.1676,0.21088,0.7128
2728.94144,0.06414,0.04462,0.25734,0.88011,0.26634,0.16784,0.2111,0.71206
2727.01286,0.06484,0.04356,0.25689,0.88033,0.26664,0.16816,0.21123,0.71124
2725.08428,0.06529,0.04267,0.25646,0.88053,0.26699,0.16833,0.2115,0.71067
2723.1557,0.06538,0.0419,0.25604,0.88074,0.26744,0.16835,0.21194,0.7104
2721.22712,0.0653,0.04115,0.25561,0.88095,0.26795,0.1683,0.21248,0.71026
2719.29854,0.06528,0.04045,0.25509,0.88115,0.26846,0.16821,0.21301,0.71011
2717.36996,0.0655,0.03976,0.25465,0.88134,0.26892,0.16828,0.21343,0.70979
2715.44138,0.0658,0.03903,0.25424,0.88149,0.26929,0.16845,0.21372,0.70936
2713.5128,0.06613,0.03827,0.25393,0.88163,0.26961,0.16871,0.21392,0.70887
2711.58422,0.06663,0.03749,0.25358,0.88176,0.26989,0.16906,0.21405,0.70826
2709.65564,0.06713,0.03667,0.25322,0.88188,0.27017,0.16947,0.21417,0.70762
2707.72706,0.06739,0.03591,0.25276,0.88198,0.2706,0.16974,0.21449,0.70718
2705.79848,0.06753,0.03521,0.25231,0.88208,0.27107,0.16994,0.21486,0.70684
2703.8699,0.06773,0.03453,0.252,0.88217,0.27143,0.17024,0.2151,0.70643
2701.94132,0.06808,0.03386,0.25177,0.88223,0.2717,0.17067,0.21519,0.7059
2700.01274,0.06855,0.03319,0.2515,0.88227,0.27198,0.17116,0.21527,0.70529
2698.08416,0.06894,0.03255,0.25121,0.88233,0.27228,0.17159,0.21539,0.70477
2696.15558,0.06906,0.03191,0.25088,0.88235,0.27268,0.17197,0.21563,0.70439
2694.22699,0.06913,0.03129,0.25049,0.88235,0.27308,0.17233,0.21589,0.70404
2692.29841,0.06938,0.03065,0.25013,0.88235,0.27343,0.17278,0.21606,0.70356
2690.36983,0.06976,0.03005,0.24992,0.88232,0.27372,0.17335,0.21611,0.70299
2688.44125,0.07007,0.0295,0.24981,0.88225,0.27403,0.174,0.21615,0.70242
2686.51267,0.07039,0.0288,0.2497,0.88221,0.27428,0.17469,0.21613,0.7018
2684.58409,0.07092,0.02813,0.24943,0.88217,0.27451,0.17544,0.21606,0.70108
